vocab	precision	recall
sketching	0.14285714285714285	1.0
crudities	0.0053475935828877	1.0
advisedly	0.3333333333333333	1.0
going-over	0.07692307692307693	1.0
denouement	0.004081632653061225	1.0
faster	0.0053475935828877	1.0
tree	0.029411764705882353	1.0
Frankly	0.03125	1.0
pork	0.041666666666666664	1.0
police	0.06666666666666667	1.0
slight	0.029411764705882353	1.0
cruising	0.041666666666666664	1.0
harried	0.030303030303030304	1.0
twinge	0.009433962264150943	1.0
teakettle	0.015384615384615385	1.0
humming	0.004081632653061225	1.0
yearning	0.015384615384615385	1.0
afterwards	0.009433962264150943	1.0
landowners	0.07692307692307693	1.0
compliment	0.009433962264150943	1.0
differed	0.005319148936170213	1.0
architect	0.004081632653061225	1.0
anonymity	0.004081632653061225	1.0
those	0.005319148936170213	1.0
sighed	0.004081632653061225	1.0
cooked	0.03571428571428571	1.0
servants	0.25	1.0
reunited	0.04	1.0
C'est	0.3333333333333333	1.0
poplin	0.029411764705882353	1.0
frankly	0.005319148936170213	1.0
compressed	0.09090909090909091	1.0
boards	0.0136986301369863	1.0
flow	0.047619047619047616	1.0
Raphael	0.04	1.0
receptive	0.038461538461538464	1.0
despotism	0.00847457627118644	1.0
straw	0.017857142857142856	1.0
repaired	0.01694915254237288	1.0
Rivers	0.01818181818181818	1.0
fellow	0.1	1.0
classical	0.010526315789473684	1.0
consistency	0.03225806451612903	1.0
tells	0.0053475935828877	1.0
dignity	0.1	1.0
wild	0.004081632653061225	1.0
laws	0.004081632653061225	1.0
apologetically	0.015151515151515152	1.0
clinging	0.01694915254237288	1.0
besides	0.004081632653061225	1.0
attractive	0.034482758620689655	1.0
stupid	0.5	1.0
Scrub	0.0053475935828877	1.0
indeed	0.030303030303030304	1.0
Simmons	0.009433962264150943	1.0
red-visored	0.009433962264150943	1.0
skill	0.024390243902439025	1.0
bitter	0.03333333333333333	1.0
telegrams	0.0053475935828877	1.0
clear	0.02	1.0
fat	0.02702702702702703	1.0
belch	0.02857142857142857	1.0
sealing	0.02564102564102564	1.0
written	0.2	1.0
criticize	0.00847457627118644	1.0
bouncing	0.004081632653061225	1.0
kidney	0.0625	1.0
stranded	0.0196078431372549	1.0
hollow	0.045454545454545456	1.0
poncho	0.01818181818181818	1.0
limits	0.038461538461538464	1.0
appear	0.04	1.0
instruction	0.010526315789473684	1.0
nephews	0.0053475935828877	1.0
occasional	0.045454545454545456	1.0
hover	0.004081632653061225	1.0
parsonage	0.0625	1.0
Halloween	0.08333333333333333	1.0
Dell'Arca	0.009433962264150943	1.0
hectic	0.045454545454545456	1.0
swamps	0.00847457627118644	1.0
inexperience	0.029411764705882353	1.0
