vocab	precision	recall
ignition	0.1	0.16666666666666666
churchgoing	0.1	1.0
parish	0.1	1.0
brick	0.1	1.0
daybed	0.1	0.25
fame	0.1	0.3333333333333333
wattles	0.0	0.0
racket	0.1	0.07692307692307693
Waking	0.0	0.0
schoolhouse	0.1	0.5
particle	0.1	0.14285714285714285
halos	0.0	0.0
invisible	0.1	0.3333333333333333
mad	0.1	0.0625
logic	0.1	0.3333333333333333
delighted	0.1	0.0625
forgotten	0.1	0.125
elm	0.1	0.3333333333333333
Prompted	0.0	0.0
ivory	0.1	0.2
ridiculous	0.1	0.08333333333333333
finding	0.0625	0.034482758620689655
waffles	0.0	0.0
dramatics	0.0625	0.2
burning	0.0625	0.05555555555555555
thrust	0.0625	0.047619047619047616
clock	0.0625	0.5
coward	0.0625	0.25
orders	0.0	0.0
Hook	0.0	0.0
Railroad	0.0	0.0
almost	0.0625	0.125
mentally	0.0625	1.0
unmasked	0.0	0.0
ice	0.0625	0.045454545454545456
slammed	0.0	0.0
lean	0.0625	0.07142857142857142
layette	0.07692307692307693	1.0
personally	0.07692307692307693	0.5
enough	0.07692307692307693	0.2
fantasist	0.07692307692307693	1.0
activism	0.07692307692307693	1.0
necessary	0.07692307692307693	0.2
average	0.07692307692307693	0.08333333333333333
suited	0.07692307692307693	0.125
taller	0.0	0.0
shoelace	0.07692307692307693	0.25
parade	0.07692307692307693	0.2
stirring	0.125	0.043478260869565216
mostly	0.125	0.16666666666666666
worked	0.0	0.0
urine	0.125	0.16666666666666666
Anabaptists	0.0	0.0
inappropriate	0.125	0.25
circumstance	0.125	0.2
hayfields	0.0	0.0
satisfied	0.08333333333333333	0.1
blamed	0.08333333333333333	0.0625
kicking	0.08333333333333333	0.09090909090909091
raises	0.0	0.0
disapproved	0.0	0.0
stifle	0.08333333333333333	0.1
sag	0.08333333333333333	0.2
Three	0.0	0.0
gloom	0.08333333333333333	0.2
Husbandry	0.0	0.0
grandparents	0.0	0.0
gulped	0.0	0.0
honor	0.08333333333333333	0.09090909090909091
