,precision_wn,recall_wn,precision_cn,recall_cn
untouched,0.25,0.16666666666666666,0.25,0.07692307692307693
mercifully,0.25,1.0,0.25,0.2
elapsed,0.25,0.1,0.25,0.16666666666666666
reigned,0.25,0.16666666666666666,0.25,0.5
beards,0.3333333333333333,0.4,0.3333333333333333,0.5
mustache,0.16666666666666666,0.5,0.5,0.15789473684210525
wrinkles,0.16666666666666666,0.07142857142857142,0.16666666666666666,0.1
freckles,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.2
mustaches,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666
beard,0.16666666666666666,0.25,0.5,0.03260869565217391
penetrated,0.3333333333333333,0.05263157894736842,0.3333333333333333,0.2
strips,0.3333333333333333,0.02857142857142857,0.3333333333333333,0.25
pounded,0.3333333333333333,0.09090909090909091,0.3333333333333333,0.25
piano,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.021505376344086023
musical,0.16666666666666666,0.2,0.3333333333333333,0.009950248756218905
visual,0.16666666666666666,0.25,0.16666666666666666,0.00625
vocal,0.16666666666666666,0.25,0.16666666666666666,0.0136986301369863
ballad,0.16666666666666666,0.5,0.16666666666666666,0.029411764705882353
growl,0.16666666666666666,0.25,0.16666666666666666,0.029411764705882353
unprotected,0.5,1.0,0.5,0.0625
orgies,0.5,0.09090909090909091,0.5,0.3333333333333333
murder,0.05555555555555555,0.08333333333333333,0.1111111111111111,0.018018018018018018
suspect,0.05555555555555555,0.1111111111111111,0.2222222222222222,0.07142857142857142
crime,0.05555555555555555,0.16666666666666666,0.3333333333333333,0.031088082901554404
charged,0.05555555555555555,0.03225806451612903,0.05555555555555555,0.02702702702702703
blasts,0.05555555555555555,0.043478260869565216,0.05555555555555555,1.0
suspected,0.1111111111111111,0.4,0.1111111111111111,0.3333333333333333
crimes,0.1111111111111111,0.2857142857142857,0.1111111111111111,0.6666666666666666
court,0.05555555555555555,0.05263157894736842,0.1111111111111111,0.006153846153846154
police,0.05555555555555555,0.2,0.05555555555555555,0.006060606060606061
guilty,0.05555555555555555,0.25,0.16666666666666666,0.058823529411764705
prison,0.05555555555555555,0.5,0.1111111111111111,0.014084507042253521
officers,0.05555555555555555,0.14285714285714285,0.05555555555555555,0.14285714285714285
ransom,0.05555555555555555,0.3333333333333333,0.05555555555555555,0.02857142857142857
abortion,0.05555555555555555,0.5,0.05555555555555555,0.01818181818181818
blasphemy,0.05555555555555555,0.25,0.05555555555555555,0.05
accused,0.05555555555555555,0.16666666666666666,0.05555555555555555,0.07692307692307693
trial,0.05555555555555555,0.14285714285714285,0.1111111111111111,0.014184397163120567
arrest,0.05555555555555555,0.045454545454545456,0.05555555555555555,0.014492753623188406
carrying,0.1,0.034482758620689655,0.1,0.02127659574468085
keys,0.1,0.05263157894736842,0.2,0.13333333333333333
switch,0.1,0.045454545454545456,0.1,0.008547008547008548
hid,0.1,0.09090909090909091,0.1,0.5
doors,0.1,0.2,0.2,0.058823529411764705
neighbors,0.1,0.3333333333333333,0.1,0.3333333333333333
locked,0.2,0.15384615384615385,0.1,0.125
phones,0.1,0.08333333333333333,0.1,0.1111111111111111
broke,0.1,0.012987012987012988,0.1,0.03571428571428571
lock,0.1,0.058823529411764705,0.3,0.018292682926829267
main,0.25,0.14285714285714285,0.25,0.007407407407407408
stalking,0.25,0.25,0.25,0.05
status,0.25,0.3333333333333333,0.25,0.006535947712418301
bully,0.25,0.03225806451612903,0.25,0.012195121951219513
stiffness,0.2,0.07692307692307693,0.2,0.043478260869565216
tract,0.2,0.1111111111111111,0.2,0.015151515151515152
gout,0.2,0.3333333333333333,0.2,0.02040816326530612
marrow,0.2,0.05263157894736842,0.2,0.03333333333333333
lice,0.2,0.1111111111111111,0.2,0.03333333333333333
save,0.1,0.05,0.4,0.04395604395604396
please,0.1,0.5,0.1,0.011111111111111112
help,0.1,0.08333333333333333,0.3,0.02631578947368421
safe,0.1,0.125,0.3,0.022222222222222223
suspend,0.1,0.25,0.1,0.014492753623188406
protect,0.1,1.0,0.3,0.015463917525773196
visit,0.1,0.043478260869565216,0.2,0.03225806451612903
support,0.1,0.02,0.2,0.005405405405405406
urgent,0.1,0.5,0.1,0.024390243902439025
join,0.1,0.06666666666666667,0.2,0.01098901098901099
exploits,0.2,0.14285714285714285,0.2,0.5
furor,0.2,0.16666666666666666,0.2,0.06666666666666667
authorship,0.2,0.2,0.2,0.0625
assurances,0.2,0.125,0.2,0.5
disclosures,0.2,0.25,0.2,0.5
nephews,0.14285714285714285,0.5,0.14285714285714285,0.5
mothers,0.14285714285714285,0.08333333333333333,0.2857142857142857,0.13333333333333333
cousins,0.14285714285714285,0.2,0.14285714285714285,0.3333333333333333
daughters,0.14285714285714285,0.3333333333333333,0.14285714285714285,0.14285714285714285
womb,0.14285714285714285,0.5,0.2857142857142857,0.02857142857142857
grandparents,0.14285714285714285,0.5,0.14285714285714285,0.5
virginity,0.14285714285714285,1.0,0.14285714285714285,0.034482758620689655
exhausted,0.0625,0.034482758620689655,0.0625,0.018518518518518517
bored,0.0625,0.16666666666666666,0.0625,0.05
confused,0.125,0.05555555555555555,0.0625,0.010752688172043012
upset,0.1875,0.10344827586206896,0.0625,0.011494252873563218
scared,0.0625,0.058823529411764705,0.0625,0.0625
nervous,0.0625,0.1,0.0625,0.011111111111111112
stressed,0.0625,0.09090909090909091,0.0625,0.041666666666666664
annoyed,0.0625,0.03571428571428571,0.125,0.04081632653061224
uncomfortable,0.0625,1.0,0.0625,0.03333333333333333
badly,0.0625,0.1,0.0625,0.03125
sleepy,0.0625,0.3333333333333333,0.1875,0.06
lazy,0.0625,0.16666666666666666,0.125,0.020618556701030927
tired,0.0625,0.034482758620689655,0.1875,0.05263157894736842
ignored,0.0625,0.07692307692307693,0.0625,0.14285714285714285
worried,0.125,0.16666666666666666,0.0625,0.04
hungry,0.0625,0.3333333333333333,0.0625,0.025
pause,0.5,0.14285714285714285,0.5,0.011235955056179775
vine,0.5,1.0,0.5,0.010638297872340425
dress,0.125,0.02564102564102564,0.75,0.017543859649122806
wedding,0.125,0.0625,0.5,0.038461538461538464
gown,0.125,0.125,0.375,0.045454545454545456
outfit,0.125,0.125,0.375,0.07317073170731707
costume,0.125,0.5,0.375,0.046153846153846156
affair,0.125,0.08333333333333333,0.125,0.009433962264150943
dresses,0.25,0.05128205128205128,0.25,0.2222222222222222
engagement,0.125,0.0625,0.25,0.03278688524590164
anxiety,0.07142857142857142,0.5,0.14285714285714285,0.015267175572519083
headaches,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.25
hangovers,0.07142857142857142,0.25,0.07142857142857142,1.0
irritability,0.07142857142857142,0.07692307692307693,0.07142857142857142,0.05
withdrawal,0.07142857142857142,0.1,0.07142857142857142,0.020833333333333332
unbearable,0.07142857142857142,0.3333333333333333,0.07142857142857142,0.1
illness,0.07142857142857142,0.25,0.07142857142857142,0.01098901098901099
nausea,0.07142857142857142,0.5,0.07142857142857142,0.017857142857142856
appetite,0.07142857142857142,0.3333333333333333,0.07142857142857142,0.011627906976744186
colds,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.2
infectious,0.07142857142857142,0.5,0.07142857142857142,0.015151515151515152
suffer,0.07142857142857142,0.05263157894736842,0.21428571428571427,0.038461538461538464
suffering,0.14285714285714285,0.07692307692307693,0.14285714285714285,0.02666666666666667
diseases,0.07142857142857142,0.5,0.07142857142857142,0.09090909090909091
earth,0.18181818181818182,0.18181818181818182,0.36363636363636365,0.007827788649706457
age,0.09090909090909091,0.09090909090909091,0.36363636363636365,0.014388489208633094
generation,0.09090909090909091,0.16666666666666666,0.18181818181818182,0.01282051282051282
human,0.09090909090909091,0.25,0.36363636363636365,0.005412719891745603
world,0.2727272727272727,0.11538461538461539,0.36363636363636365,0.017391304347826087
universe,0.18181818181818182,0.25,0.18181818181818182,0.014492753623188406
common,0.09090909090909091,0.07692307692307693,0.09090909090909091,0.003787878787878788
may,0.09090909090909091,0.16666666666666666,0.09090909090909091,0.01020408163265306
form,0.09090909090909091,0.020833333333333332,0.09090909090909091,0.001890359168241966
future,0.09090909090909091,0.14285714285714285,0.09090909090909091,0.0058823529411764705
which,0.09090909090909091,1.0,0.09090909090909091,0.030303030303030304
barley,0.5,0.5,0.5,0.017241379310344827
awoke,0.5,0.125,0.5,0.3333333333333333
stamped,0.3333333333333333,0.125,0.3333333333333333,0.14285714285714285
snaked,0.3333333333333333,0.5,0.3333333333333333,0.5
swiped,0.3333333333333333,0.07692307692307693,0.3333333333333333,1.0
reclaimed,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.5
recalled,0.08333333333333333,0.07142857142857142,0.08333333333333333,0.3333333333333333
overheated,0.08333333333333333,0.5,0.08333333333333333,0.16666666666666666
huts,0.08333333333333333,0.125,0.08333333333333333,1.0
emptied,0.08333333333333333,0.14285714285714285,0.08333333333333333,0.3333333333333333
repaired,0.08333333333333333,0.04,0.08333333333333333,0.09090909090909091
lumber,0.08333333333333333,0.2,0.08333333333333333,0.019230769230769232
refilled,0.08333333333333333,0.25,0.08333333333333333,0.3333333333333333
punctured,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.3333333333333333
stored,0.08333333333333333,0.125,0.08333333333333333,0.05
parcels,0.08333333333333333,0.09090909090909091,0.08333333333333333,0.3333333333333333
dented,0.08333333333333333,0.2,0.08333333333333333,0.5
childish,0.5,0.5,0.5,0.030303030303030304
weak,0.5,0.0625,0.5,0.0070921985815602835
eye,0.08333333333333333,0.125,0.25,0.003931847968545216
hair,0.08333333333333333,0.125,0.25,0.006437768240343348
tone,0.08333333333333333,0.034482758620689655,0.08333333333333333,0.0053475935828877
clear,0.08333333333333333,0.018518518518518517,0.16666666666666666,0.008620689655172414
mirror,0.08333333333333333,1.0,0.08333333333333333,0.01098901098901099
angle,0.08333333333333333,0.125,0.16666666666666666,0.007905138339920948
sharp,0.08333333333333333,0.047619047619047616,0.25,0.012711864406779662
skin,0.08333333333333333,0.06666666666666667,0.3333333333333333,0.005673758865248227
eyes,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.03389830508474576
teeth,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.005681818181818182
touch,0.08333333333333333,0.02127659574468085,0.3333333333333333,0.01834862385321101
body,0.08333333333333333,0.09090909090909091,0.4166666666666667,0.0053705692803437165
muted,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.2
compressed,0.3333333333333333,0.1,0.3333333333333333,0.041666666666666664
curved,0.3333333333333333,0.058823529411764705,0.3333333333333333,0.009174311926605505
marginal,0.25,0.25,0.25,0.02857142857142857
crescendo,0.25,1.0,0.25,0.0625
astral,0.25,0.5,0.25,0.045454545454545456
plenitude,0.25,0.2,0.25,0.1111111111111111
mentioned,0.1,0.1,0.1,0.1111111111111111
overheard,0.1,0.25,0.1,0.5
cheated,0.1,0.07692307692307693,0.1,0.3333333333333333
invited,0.1,0.08333333333333333,0.1,0.1111111111111111
talked,0.1,0.05555555555555555,0.1,0.25
hated,0.1,0.14285714285714285,0.1,0.125
asked,0.1,0.07692307692307693,0.1,0.125
stayed,0.1,0.05263157894736842,0.1,0.5
acted,0.1,0.07692307692307693,0.1,0.16666666666666666
replied,0.1,0.25,0.1,0.5
boring,0.0625,0.07142857142857142,0.0625,0.012987012987012988
joke,0.0625,0.09090909090909091,0.0625,0.012658227848101266
sigh,0.0625,0.3333333333333333,0.125,0.03333333333333333
mood,0.0625,0.14285714285714285,0.1875,0.03125
seriously,0.0625,0.16666666666666666,0.125,0.2
feel,0.125,0.14285714285714285,0.1875,0.02040816326530612
jealous,0.0625,0.2,0.0625,0.034482758620689655
sick,0.0625,0.023255813953488372,0.0625,0.013513513513513514
miserable,0.0625,0.05,0.1875,0.075
horrible,0.0625,0.2,0.1875,0.10714285714285714
terrible,0.0625,0.05,0.1875,0.05263157894736842
bad,0.0625,0.058823529411764705,0.375,0.019169329073482427
sad,0.0625,0.16666666666666666,0.5,0.07272727272727272
worst,0.125,0.1,0.125,0.06060606060606061
serious,0.0625,0.1111111111111111,0.1875,0.03409090909090909
feeling,0.125,0.09090909090909091,0.25,0.015037593984962405
biography,0.16666666666666666,0.25,0.16666666666666666,0.027777777777777776
literary,0.16666666666666666,1.0,0.16666666666666666,0.008
ledger,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.043478260869565216
manuscript,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.014705882352941176
novels,0.16666666666666666,0.5,0.16666666666666666,0.1
testament,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.027777777777777776
wars,0.6666666666666666,0.5,0.6666666666666666,0.09523809523809523
laden,0.3333333333333333,0.125,0.3333333333333333,0.0625
war,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.006872852233676976
report,0.14285714285714285,0.07142857142857142,0.42857142857142855,0.0189873417721519
source,0.14285714285714285,0.08333333333333333,0.2857142857142857,0.009615384615384616
regarding,0.14285714285714285,0.125,0.14285714285714285,0.1
reports,0.2857142857142857,0.13333333333333333,0.2857142857142857,0.2857142857142857
information,0.14285714285714285,0.2,0.42857142857142855,0.00847457627118644
major,0.14285714285714285,0.2,0.14285714285714285,0.008928571428571428
impact,0.14285714285714285,0.1,0.14285714285714285,0.011235955056179775
triangle,1.0,0.2,1.0,0.008620689655172414
wall,0.2,0.125,0.2,0.0027548209366391185
view,0.2,0.04,0.4,0.00851063829787234
tower,0.2,0.1111111111111111,0.2,0.007874015748031496
image,0.2,0.041666666666666664,0.4,0.0036496350364963502
square,0.2,0.06666666666666667,0.2,0.004032258064516129
brothers,0.16666666666666666,0.1,0.16666666666666666,0.1
lovers,0.16666666666666666,0.2,0.16666666666666666,0.125
heroes,0.16666666666666666,0.045454545454545456,0.16666666666666666,0.3333333333333333
angels,0.16666666666666666,0.125,0.16666666666666666,0.125
idols,0.16666666666666666,0.125,0.16666666666666666,0.5
fans,0.16666666666666666,0.125,0.16666666666666666,0.2
pastor,0.25,0.125,0.25,0.01694915254237288
funeral,0.25,1.0,0.25,0.013333333333333334
honor,0.25,0.09090909090909091,0.25,0.011363636363636364
vice,0.25,0.5,0.25,0.019230769230769232
velours,0.25,0.5,0.25,1.0
fauteuil,0.25,1.0,0.25,0.14285714285714285
tableau,0.25,0.5,0.25,0.05263157894736842
chevaux,0.25,1.0,0.25,1.0
violets,0.5,0.3333333333333333,0.5,0.3333333333333333
whites,0.5,0.038461538461538464,0.5,0.1
invitation,0.2,1.0,0.2,0.02631578947368421
mail,0.2,0.08333333333333333,0.2,0.008928571428571428
confirmation,0.2,0.2,0.2,0.021739130434782608
entry,0.2,0.0625,0.4,0.02631578947368421
register,0.2,0.125,0.4,0.013333333333333334
encouragement,0.25,0.5,0.25,0.03333333333333333
efforts,0.25,0.058823529411764705,0.25,0.3333333333333333
regard,0.25,0.06666666666666667,0.5,0.02531645569620253
regards,0.5,0.125,0.5,0.4
seduction,0.25,0.5,0.25,0.05555555555555555
imitation,0.25,0.14285714285714285,0.25,0.012048192771084338
singular,0.25,0.09090909090909091,0.25,0.029411764705882353
sensual,0.25,0.2,0.25,0.020833333333333332
soft,0.07142857142857142,0.05555555555555555,0.14285714285714285,0.008849557522123894
larger,0.21428571428571427,0.17647058823529413,0.07142857142857142,0.017543859649122806
bold,0.07142857142857142,0.2,0.14285714285714285,0.020833333333333332
tender,0.07142857142857142,0.041666666666666664,0.14285714285714285,0.02127659574468085
plain,0.07142857142857142,0.03125,0.07142857142857142,0.006622516556291391
shape,0.07142857142857142,0.03333333333333333,0.07142857142857142,0.002785515320334262
tall,0.07142857142857142,0.16666666666666666,0.21428571428571427,0.029411764705882353
tiny,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.017241379310344827
bigger,0.21428571428571427,0.08333333333333333,0.14285714285714285,0.04081632653061224
thin,0.07142857142857142,0.05555555555555555,0.07142857142857142,0.004784688995215311
smaller,0.14285714285714285,0.13333333333333333,0.14285714285714285,0.024096385542168676
small,0.07142857142857142,0.07692307692307693,0.2857142857142857,0.006644518272425249
large,0.07142857142857142,0.058823529411764705,0.2857142857142857,0.009237875288683603
genuine,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.014705882352941176
miniature,0.1,0.3333333333333333,0.1,0.014084507042253521
dainty,0.1,0.07142857142857142,0.1,0.02564102564102564
harp,0.1,0.2,0.1,0.012345679012345678
peacock,0.1,0.3333333333333333,0.1,0.041666666666666664
fanning,0.1,0.3333333333333333,0.1,0.16666666666666666
feathered,0.1,0.16666666666666666,0.1,0.038461538461538464
owl,0.1,0.25,0.1,0.017241379310344827
plush,0.1,0.2,0.1,0.1
harem,0.1,0.25,0.1,0.027777777777777776
poncho,0.1,1.0,0.1,0.1
apartment,0.25,0.5,0.5,0.02247191011235955
rent,0.25,0.06666666666666667,0.75,0.02
property,0.25,0.14285714285714285,0.5,0.004246284501061571
residential,0.25,1.0,0.25,0.029411764705882353
combat,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.010526315789473684
foot,0.3333333333333333,0.05,0.3333333333333333,0.0025
chute,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.03571428571428571
titled,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.25
internationally,0.3333333333333333,1.0,0.3333333333333333,0.25
exclusively,0.3333333333333333,0.2,0.3333333333333333,0.07142857142857142
we,0.09090909090909091,1.0,0.09090909090909091,0.027777777777777776
true,0.09090909090909091,0.0625,0.18181818181818182,0.012269938650306749
forget,0.09090909090909091,0.16666666666666666,0.09090909090909091,0.01694915254237288
never,0.09090909090909091,0.5,0.18181818181818182,0.04878048780487805
want,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.016129032258064516
belong,0.09090909090909091,0.3333333333333333,0.09090909090909091,0.013888888888888888
ever,0.18181818181818182,0.4,0.18181818181818182,0.07407407407407407
even,0.09090909090909091,0.08333333333333333,0.09090909090909091,0.009523809523809525
exist,0.09090909090909091,0.2,0.09090909090909091,0.01
believe,0.09090909090909091,0.2,0.18181818181818182,0.018691588785046728
always,0.18181818181818182,0.25,0.2727272727272727,0.025
exception,0.047619047619047616,0.3333333333333333,0.047619047619047616,0.022727272727272728
occasion,0.047619047619047616,0.16666666666666666,0.047619047619047616,0.01282051282051282
question,0.047619047619047616,0.058823529411764705,0.09523809523809523,0.009708737864077669
phrase,0.047619047619047616,0.1,0.09523809523809523,0.00904977375565611
rare,0.047619047619047616,0.25,0.047619047619047616,0.0125
capable,0.047619047619047616,0.14285714285714285,0.09523809523809523,0.017094017094017096
sort,0.047619047619047616,0.07692307692307693,0.047619047619047616,0.012195121951219513
impossible,0.047619047619047616,0.14285714285714285,0.09523809523809523,0.02564102564102564
possible,0.047619047619047616,0.5,0.14285714285714285,0.03529411764705882
force,0.047619047619047616,0.038461538461538464,0.047619047619047616,0.0024154589371980675
amuse,0.047619047619047616,0.3333333333333333,0.047619047619047616,0.05555555555555555
comment,0.047619047619047616,0.1,0.047619047619047616,0.025
chose,0.047619047619047616,0.14285714285714285,0.047619047619047616,0.14285714285714285
direct,0.14285714285714285,0.0967741935483871,0.09523809523809523,0.011494252873563218
place,0.14285714285714285,0.06976744186046512,0.14285714285714285,0.005084745762711864
attend,0.047619047619047616,0.07692307692307693,0.047619047619047616,0.011111111111111112
trace,0.047619047619047616,0.05555555555555555,0.047619047619047616,0.009615384615384616
impression,0.047619047619047616,0.08333333333333333,0.047619047619047616,0.009345794392523364
point,0.14285714285714285,0.06382978723404255,0.14285714285714285,0.004629629629629629
rage,0.047619047619047616,0.09090909090909091,0.047619047619047616,0.024390243902439025
grave,0.047619047619047616,0.05555555555555555,0.09523809523809523,0.012578616352201259
financed,0.25,0.5,0.25,0.5
unworn,0.25,1.0,0.25,0.5
life-size,0.25,0.25,0.25,1.0
rented,0.25,0.125,0.25,0.125
maternal,0.125,0.2,0.125,0.027777777777777776
suffered,0.125,0.05,0.125,0.16666666666666666
mortality,0.125,0.2,0.125,0.07142857142857142
sustained,0.125,0.05263157894736842,0.125,0.05555555555555555
groin,0.125,0.125,0.125,0.02564102564102564
apparent,0.125,0.125,0.125,0.018867924528301886
unconscious,0.125,0.5,0.125,0.02
transmitted,0.125,0.047619047619047616,0.125,0.03333333333333333
veterans,0.16666666666666666,0.09090909090909091,0.16666666666666666,0.5
staff,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0136986301369863
member,0.16666666666666666,0.16666666666666666,0.5,0.010380622837370242
volunteers,0.16666666666666666,0.125,0.16666666666666666,0.3333333333333333
members,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.06666666666666667
colleagues,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.5
host,0.125,0.1111111111111111,0.25,0.010752688172043012
guests,0.25,0.25,0.25,0.3333333333333333
entertainment,0.125,0.5,0.25,0.016666666666666666
presented,0.125,0.047619047619047616,0.125,0.125
interview,0.25,0.5,0.125,0.009433962264150943
audience,0.25,0.5,0.25,0.013986013986013986
magazine,0.125,0.1111111111111111,0.125,0.007246376811594203
guest,0.125,0.14285714285714285,0.375,0.03409090909090909
voices,0.16666666666666666,0.06666666666666667,0.16666666666666666,0.14285714285714285
songs,0.16666666666666666,0.09090909090909091,0.16666666666666666,0.09090909090909091
lyrics,0.16666666666666666,0.2,0.16666666666666666,0.03225806451612903
chorus,0.16666666666666666,0.2,0.16666666666666666,0.018518518518518517
lines,0.16666666666666666,0.014492753623188406,0.16666666666666666,0.016666666666666666
accent,0.16666666666666666,0.09090909090909091,0.16666666666666666,0.010416666666666666
acquire,0.25,0.07142857142857142,0.5,0.0273972602739726
acquired,0.5,0.13333333333333333,0.5,0.06896551724137931
improved,0.25,0.16666666666666666,0.25,0.1
penalized,0.25,0.25,0.25,0.3333333333333333
lingers,0.5,0.0625,0.5,0.5
fullness,0.5,0.16666666666666666,0.5,0.03225806451612903
striped,0.0625,0.03571428571428571,0.0625,0.045454545454545456
cotton,0.0625,0.25,0.1875,0.008875739644970414
shawl,0.0625,1.0,0.125,0.05128205128205128
leather,0.0625,1.0,0.125,0.007782101167315175
silk,0.0625,1.0,0.1875,0.009433962264150943
scarf,0.0625,0.5,0.1875,0.05263157894736842
knit,0.0625,0.09090909090909091,0.25,0.05714285714285714
knitted,0.125,0.2857142857142857,0.1875,0.14285714285714285
coats,0.0625,0.16666666666666666,0.1875,0.21428571428571427
mittens,0.0625,0.5,0.125,0.5
slipper,0.0625,0.25,0.0625,0.02127659574468085
infant,0.0625,0.3333333333333333,0.0625,0.009615384615384616
wool,0.0625,0.25,0.5625,0.02727272727272727
sheepskin,0.0625,0.2,0.125,0.06896551724137931
wedge,0.0625,0.04,0.0625,0.010309278350515464
tweed,0.0625,0.25,0.125,0.07407407407407407
content,0.14285714285714285,0.09090909090909091,0.14285714285714285,0.0072992700729927005
advertising,0.14285714285714285,0.07692307692307693,0.14285714285714285,0.015625
lists,0.14285714285714285,0.1,0.14285714285714285,0.2
strategy,0.14285714285714285,0.5,0.14285714285714285,0.011904761904761904
publicity,0.14285714285714285,0.25,0.14285714285714285,0.034482758620689655
niche,0.14285714285714285,0.2,0.14285714285714285,0.023809523809523808
directory,0.14285714285714285,1.0,0.14285714285714285,0.023255813953488372
low-lying,0.3333333333333333,0.5,0.3333333333333333,1.0
clusters,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.25
silos,0.3333333333333333,0.5,0.3333333333333333,0.5
history,0.11764705882352941,0.5,0.11764705882352941,0.009615384615384616
spot,0.058823529411764705,0.02631578947368421,0.058823529411764705,0.005649717514124294
single,0.058823529411764705,0.09090909090909091,0.17647058823529413,0.011764705882352941
second,0.058823529411764705,0.047619047619047616,0.17647058823529413,0.017241379310344827
every,0.058823529411764705,1.0,0.11764705882352941,0.03278688524590164
story,0.11764705882352941,0.125,0.23529411764705882,0.01694915254237288
last,0.058823529411764705,0.034482758620689655,0.058823529411764705,0.012048192771084338
favorite,0.058823529411764705,0.08333333333333333,0.058823529411764705,0.047619047619047616
best,0.058823529411764705,0.020833333333333332,0.17647058823529413,0.03260869565217391
number,0.11764705882352941,0.1,0.29411764705882354,0.01201923076923077
next,0.058823529411764705,0.16666666666666666,0.11764705882352941,0.0425531914893617
breaking,0.11764705882352941,0.02666666666666667,0.11764705882352941,0.058823529411764705
first,0.058823529411764705,0.03571428571428571,0.29411764705882354,0.02824858757062147
part,0.058823529411764705,0.027777777777777776,0.11764705882352941,0.003745318352059925
another,0.058823529411764705,0.5,0.11764705882352941,0.018867924528301886
list,0.11764705882352941,0.2222222222222222,0.058823529411764705,0.0058823529411764705
entire,0.058823529411764705,0.16666666666666666,0.11764705882352941,0.031746031746031744
address,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.010416666666666666
akin,0.16666666666666666,0.125,0.16666666666666666,0.06666666666666667
speech,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.005865102639296188
brief,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.01904761904761905
letter,0.16666666666666666,0.2,0.5,0.009523809523809525
letters,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.18181818181818182
telegrams,0.2,0.3333333333333333,0.2,0.5
crooning,0.2,0.5,0.2,0.5
exclaiming,0.2,0.1,0.2,0.5
bellowing,0.2,0.09090909090909091,0.2,0.16666666666666666
obscenities,0.2,0.1,0.2,0.5
high,0.03333333333333333,0.0625,0.16666666666666666,0.016339869281045753
off,0.1,0.23076923076923078,0.23333333333333334,0.06140350877192982
fly,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.007246376811594203
stay,0.03333333333333333,0.041666666666666664,0.06666666666666667,0.011976047904191617
side,0.03333333333333333,0.14285714285714285,0.16666666666666666,0.015060240963855422
up,0.03333333333333333,0.16666666666666666,0.3,0.033707865168539325
running,0.1,0.05,0.16666666666666666,0.05263157894736842
low,0.06666666666666667,0.05555555555555555,0.13333333333333333,0.015873015873015872
quick,0.06666666666666667,0.14285714285714285,0.06666666666666667,0.015267175572519083
home,0.03333333333333333,0.05,0.16666666666666666,0.012953367875647668
hit,0.1,0.1,0.1,0.020689655172413793
hard,0.03333333333333333,0.041666666666666664,0.06666666666666667,0.008583690987124463
step,0.03333333333333333,0.047619047619047616,0.16666666666666666,0.023255813953488372
away,0.1,0.42857142857142855,0.23333333333333334,0.04046242774566474
back,0.03333333333333333,0.03333333333333333,0.1,0.009230769230769232
move,0.06666666666666667,0.09090909090909091,0.3333333333333333,0.024271844660194174
shoot,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.011049723756906077
ready,0.06666666666666667,0.2222222222222222,0.1,0.037037037037037035
round,0.06666666666666667,0.05714285714285714,0.16666666666666666,0.017421602787456445
cut,0.03333333333333333,0.015384615384615385,0.2,0.011278195488721804
down,0.06666666666666667,0.05128205128205128,0.23333333333333334,0.030042918454935622
straight,0.03333333333333333,0.058823529411764705,0.1,0.020689655172413793
run,0.1,0.043478260869565216,0.2,0.018292682926829267
kick,0.03333333333333333,0.05,0.1,0.024
playing,0.06666666666666667,0.07142857142857142,0.06666666666666667,0.028985507246376812
turn,0.06666666666666667,0.05405405405405406,0.23333333333333334,0.022364217252396165
drop,0.03333333333333333,0.02,0.2,0.020477815699658702
on,0.03333333333333333,0.5,0.13333333333333333,0.03636363636363636
keep,0.03333333333333333,0.034482758620689655,0.03333333333333333,0.007751937984496124
out,0.06666666666666667,0.13333333333333333,0.2,0.025974025974025976
ripe,0.09090909090909091,0.2,0.09090909090909091,0.021739130434782608
dipped,0.09090909090909091,0.08333333333333333,0.09090909090909091,0.125
thicker,0.09090909090909091,0.05,0.09090909090909091,0.2
peeled,0.09090909090909091,0.045454545454545456,0.09090909090909091,0.2
lemons,0.09090909090909091,0.125,0.09090909090909091,0.14285714285714285
cherries,0.09090909090909091,0.2,0.09090909090909091,0.25
