vocab	precision	recall
handfuls	0.14285714285714285	0.25
familiar	0.14285714285714285	0.125
burned	0.14285714285714285	0.05263157894736842
occurred	0.14285714285714285	0.09090909090909091
personal	0.1	1.0
clucking	0.1	0.25
Sundays	0.1	0.14285714285714285
slower	0.1	0.06666666666666667
bravely	0.1	0.5
texture	0.1	0.5
wishing	0.1	0.14285714285714285
exception	0.1	0.3333333333333333
grown	0.1	0.047619047619047616
slavered	0.125	0.14285714285714285
interest	0.125	0.08333333333333333
knotted	0.125	0.125
louder	0.125	0.06666666666666667
met	0.125	0.03571428571428571
length	0.125	0.3333333333333333
benefit	0.07692307692307693	0.2
plunged	0.07692307692307693	0.0625
Halfway	0.07692307692307693	0.2
annually	0.07692307692307693	0.14285714285714285
Yankee	0.07692307692307693	0.2
devil	0.07692307692307693	0.03333333333333333
recommended	0.07692307692307693	0.2
achievement	0.07692307692307693	0.5
theme	0.07692307692307693	0.06666666666666667
sorrel	0.07692307692307693	0.08333333333333333
architecture	0.07692307692307693	0.5
maniacs	0.07692307692307693	0.25
caps	0.1111111111111111	0.06666666666666667
clearer	0.1111111111111111	0.05555555555555555
forehead	0.1111111111111111	0.25
rose	0.1111111111111111	0.02857142857142857
chemist's	0.1111111111111111	0.2
Cemetery	0.1111111111111111	0.125
remarked	0.1111111111111111	0.125
ability	0.1	0.5
shown	0.1	0.04
well-fed	0.1	0.5
drafting	0.1	0.1
cared	0.1	0.1111111111111111
hopes	0.1	0.08333333333333333
drops	0.1	0.0196078431372549
glaring	0.1	0.07692307692307693
nervous	0.125	0.1
deportees	0.125	0.3333333333333333
directions	0.125	0.058823529411764705
County	0.125	0.5
aprons	0.125	0.25
Dover	0.125	0.5
O.K.	0.125	0.07692307692307693
Only	0.1111111111111111	0.0625
gross	0.1111111111111111	0.037037037037037035
frequently	0.1111111111111111	0.2
driveway	0.1111111111111111	0.3333333333333333
inventive	0.1111111111111111	0.5
extracted	0.1111111111111111	0.06666666666666667
concertina	0.1111111111111111	1.0
swingy	0.1111111111111111	0.25
oath	0.14285714285714285	0.14285714285714285
dropped	0.14285714285714285	0.025
turkey	0.14285714285714285	0.14285714285714285
really	0.14285714285714285	0.125
lackeys	0.14285714285714285	0.125
happening	0.16666666666666666	0.047619047619047616
Pausing	0.16666666666666666	0.2
Bye	0.16666666666666666	0.058823529411764705
imagination	0.16666666666666666	0.125
sloppy	0.16666666666666666	0.05555555555555555
banister	0.16666666666666666	0.2
safely	0.07142857142857142	1.0
tribal	0.07142857142857142	1.0
sniffed	0.07142857142857142	0.25
sheer	0.07142857142857142	0.034482758620689655
pour	0.07142857142857142	0.1
Cuba	0.07142857142857142	0.5
rowed	0.07142857142857142	0.5
collar	0.07142857142857142	0.0625
sheltered	0.07142857142857142	0.5
styles	0.07142857142857142	0.06666666666666667
spared	0.07142857142857142	0.14285714285714285
Queen	0.07142857142857142	0.05555555555555555
Key	0.07142857142857142	0.045454545454545456
emotions	0.09090909090909091	0.5
Is	0.09090909090909091	0.07692307692307693
hallway	0.09090909090909091	0.5
shells	0.09090909090909091	0.05555555555555555
Sussex	0.09090909090909091	1.0
seaweed	0.09090909090909091	1.0
dark	0.09090909090909091	0.030303030303030304
regulars	0.09090909090909091	0.25
reunited	0.09090909090909091	0.3333333333333333
fill	0.07142857142857142	0.07692307692307693
downed	0.07142857142857142	0.047619047619047616
enchained	0.07142857142857142	0.3333333333333333
state	0.07142857142857142	0.05
tenants	0.07142857142857142	0.3333333333333333
term	0.07142857142857142	0.2
desirable	0.07142857142857142	0.3333333333333333
Germany	0.07142857142857142	0.25
howls	0.07142857142857142	0.08333333333333333
tenets	0.07142857142857142	0.3333333333333333
showing	0.07142857142857142	0.03571428571428571
Husky	0.07142857142857142	0.1111111111111111
recorded	0.07142857142857142	0.07692307692307693
hang	0.1111111111111111	0.08333333333333333
noticing	0.1111111111111111	0.08333333333333333
formidable	0.1111111111111111	0.3333333333333333
goes	0.1111111111111111	0.0136986301369863
sciences	0.1111111111111111	0.25
bankrupt	0.1111111111111111	0.16666666666666666
amusing	0.1111111111111111	0.08333333333333333
Renoir	0.1111111111111111	0.5
Nassau	0.1111111111111111	0.5
beliefs	0.1	0.16666666666666666
Georgia	0.1	0.2
attributed	0.1	0.2
unbroken	0.1	0.25
veterans	0.1	0.09090909090909091
paused	0.1	0.2
sets	0.1	0.0196078431372549
limp	0.1	0.2
Gazing	0.1111111111111111	0.3333333333333333
eagle	0.1111111111111111	0.3333333333333333
Honor	0.1111111111111111	0.08333333333333333
dug	0.1111111111111111	0.03571428571428571
Metro	0.1111111111111111	0.16666666666666666
robbed	0.1111111111111111	0.1
hoped	0.1111111111111111	0.125
vociferously	0.1111111111111111	1.0
stressed	0.1111111111111111	0.09090909090909091
abroad	0.1111111111111111	0.3333333333333333
detectives	0.1111111111111111	0.2
pardonable	0.1111111111111111	1.0
able	0.1111111111111111	0.3333333333333333
lecher	0.1111111111111111	0.25
kidney	0.1111111111111111	1.0
breakup	0.058823529411764705	0.25
shied	0.058823529411764705	0.5
inlets	0.058823529411764705	0.25
bayonets	0.058823529411764705	0.5
fecund	0.058823529411764705	0.3333333333333333
blackness	0.058823529411764705	0.16666666666666666
Free	0.058823529411764705	0.030303030303030304
threadbare	0.058823529411764705	0.09090909090909091
flower	0.058823529411764705	0.125
shacked	0.058823529411764705	0.16666666666666666
encouragement	0.058823529411764705	0.5
gay	0.058823529411764705	0.0625
alabaster	0.058823529411764705	0.2
imprisoned	0.09090909090909091	0.07142857142857142
either	0.09090909090909091	1.0
importance	0.09090909090909091	0.5
thrust	0.09090909090909091	0.047619047619047616
distinguished	0.09090909090909091	0.03571428571428571
followed	0.09090909090909091	0.034482758620689655
rifles	0.09090909090909091	0.09090909090909091
Swiss	0.09090909090909091	0.5
overcurious	0.09090909090909091	1.0
munching	0.09090909090909091	0.3333333333333333
communication	0.09090909090909091	0.5
seventy-five	0.09090909090909091	0.3333333333333333
mud	0.09090909090909091	0.2
heavens	0.09090909090909091	0.07142857142857142
clutch	0.09090909090909091	0.0625
House	0.09090909090909091	0.058823529411764705
penalized	0.09090909090909091	0.25
Back	0.09090909090909091	0.03225806451612903
weirdly	0.09090909090909091	1.0
parting	0.09090909090909091	0.05263157894736842
Hatless	0.09090909090909091	0.5
refused	0.06666666666666667	0.1
slip	0.06666666666666667	0.023255813953488372
matters	0.06666666666666667	0.1111111111111111
its	0.06666666666666667	0.3333333333333333
piss	0.06666666666666667	0.05
repeat	0.06666666666666667	0.058823529411764705
contacts	0.06666666666666667	0.058823529411764705
inspect	0.06666666666666667	0.2
intend	0.06666666666666667	0.125
sixth	0.06666666666666667	0.3333333333333333
lavender	0.06666666666666667	0.3333333333333333
steel	0.125	0.2
tiring	0.125	0.045454545454545456
ball	0.125	0.05263157894736842
eventual	0.125	1.0
healthy	0.125	0.07142857142857142
politics	0.125	0.2
cruel	0.125	0.14285714285714285
admiring	0.125	0.3333333333333333
yearning	0.08333333333333333	0.1
telephones	0.08333333333333333	0.125
Oriental	0.08333333333333333	0.3333333333333333
decorated	0.08333333333333333	0.1
catch	0.08333333333333333	0.02702702702702703
rocking	0.08333333333333333	0.25
wherever	0.08333333333333333	0.5
soaked	0.08333333333333333	0.024390243902439025
five	0.058823529411764705	0.06666666666666667
Somewhere	0.058823529411764705	0.3333333333333333
restless	0.058823529411764705	0.25
listened	0.058823529411764705	0.16666666666666666
greatest	0.058823529411764705	0.03571428571428571
addition	0.058823529411764705	0.125
Trouble	0.058823529411764705	0.04
keeping	0.058823529411764705	0.037037037037037035
writers	0.058823529411764705	0.3333333333333333
screeching	0.058823529411764705	0.07692307692307693
kick	0.058823529411764705	0.05
deal	0.058823529411764705	0.015384615384615385
appreciate	0.058823529411764705	0.125
forgotten	0.058823529411764705	0.125
diluting	0.058823529411764705	0.1
flood	0.058823529411764705	0.058823529411764705
lovers	0.058823529411764705	0.2
pen	0.08333333333333333	0.16666666666666666
narrowed	0.08333333333333333	0.08333333333333333
chief	0.08333333333333333	0.07142857142857142
quarter	0.08333333333333333	0.06666666666666667
peonies	0.08333333333333333	0.3333333333333333
strove	0.08333333333333333	0.16666666666666666
off	0.08333333333333333	0.07692307692307693
key	0.08333333333333333	0.045454545454545456
sensational	0.08333333333333333	0.25
whole	0.08333333333333333	0.07142857142857142
revenge	0.08333333333333333	0.25
trip	0.08333333333333333	0.047619047619047616
Dancing	0.0625	0.14285714285714285
cornfield	0.0625	0.5
crude	0.0625	0.058823529411764705
hero	0.0625	0.047619047619047616
Professor	0.0625	0.3333333333333333
rendering	0.0625	0.03571428571428571
mountain	0.0625	0.03571428571428571
corkscrew	0.0625	0.3333333333333333
British	0.0625	0.3333333333333333
peaceful	0.0625	0.3333333333333333
moist	0.0625	0.3333333333333333
armpits	0.0625	0.2
literature	0.0625	0.5
survive	0.0625	0.0625
proposal	0.0625	0.2
Brown	0.1	0.09090909090909091
also	0.1	0.2
transferred	0.1	0.07692307692307693
hospital	0.1	0.5
soothed	0.1	0.2
However	0.1	0.1
information	0.1	0.2
crucifix	0.1	0.3333333333333333
fail	0.1	0.058823529411764705
section	0.1	0.1
Baltic	0.125	0.3333333333333333
rendezvous	0.125	0.5
bookcase	0.125	1.0
yeah	0.125	0.5
housework	0.125	0.5
hover	0.125	0.1111111111111111
lids	0.125	0.16666666666666666
Dutch	0.08333333333333333	0.5
Clothes	0.08333333333333333	0.05555555555555555
answering	0.08333333333333333	0.1111111111111111
criticize	0.08333333333333333	0.25
heights	0.08333333333333333	0.06666666666666667
sends	0.08333333333333333	0.05
dream	0.08333333333333333	0.125
alarmed	0.08333333333333333	0.14285714285714285
emphasized	0.08333333333333333	0.09090909090909091
fluttering	0.08333333333333333	0.07692307692307693
forward	0.07692307692307693	0.06666666666666667
Octoroon	0.07692307692307693	0.5
lunchroom	0.07692307692307693	1.0
mahogany	0.07692307692307693	0.16666666666666666
paced	0.07692307692307693	0.3333333333333333
handle	0.07692307692307693	0.07142857142857142
labeled	0.07692307692307693	0.125
unavailable	0.07692307692307693	1.0
people	0.07692307692307693	0.14285714285714285
rooftops	0.07692307692307693	0.5
imposes	0.07692307692307693	0.14285714285714285
mantel	0.125	0.2
gates	0.125	0.16666666666666666
Scrub	0.125	0.09090909090909091
cottage	0.125	0.5
interested	0.125	0.14285714285714285
steal	0.125	0.25
foreigner	0.125	0.2
trails	0.125	0.05555555555555555
delivering	0.14285714285714285	0.041666666666666664
pride	0.14285714285714285	0.2
mare	0.14285714285714285	0.3333333333333333
bodice	0.14285714285714285	1.0
tinkled	0.14285714285714285	0.2
refuse	0.14285714285714285	0.08333333333333333
guy	0.14285714285714285	0.0625
dawn	0.14285714285714285	0.05263157894736842
bawling	0.14285714285714285	0.2
grumbled	0.14285714285714285	0.1
indifferent	0.14285714285714285	0.1111111111111111
knob	0.14285714285714285	0.2
contrition	0.14285714285714285	0.3333333333333333
tyrannis	0.08333333333333333	0.3333333333333333
peacefully	0.08333333333333333	1.0
dared	0.08333333333333333	0.2
screaming	0.08333333333333333	0.0625
owls	0.08333333333333333	0.2
proud	0.08333333333333333	0.25
blanket	0.08333333333333333	0.08333333333333333
row	0.08333333333333333	0.125
glided	0.08333333333333333	0.5
rampart	0.08333333333333333	0.3333333333333333
nourished	0.08333333333333333	0.16666666666666666
fumbling	0.058823529411764705	0.03333333333333333
period	0.058823529411764705	0.07692307692307693
old	0.058823529411764705	0.07692307692307693
urgent	0.058823529411764705	0.5
meals	0.058823529411764705	0.3333333333333333
wrinkles	0.058823529411764705	0.07142857142857142
bewilderment	0.058823529411764705	0.14285714285714285
stained	0.058823529411764705	0.14285714285714285
police	0.058823529411764705	0.2
pajamas	0.058823529411764705	0.2
barrack	0.058823529411764705	0.08333333333333333
supper	0.058823529411764705	1.0
suspect	0.058823529411764705	0.1111111111111111
Slice	0.058823529411764705	0.1
understandable	0.058823529411764705	0.2
Peasants	0.058823529411764705	0.1
doing	0.058823529411764705	0.04
denting	0.125	0.3333333333333333
Debts	0.125	0.5
anvil	0.125	0.5
Lincoln	0.125	0.2
shop	0.125	0.05
eager	0.125	0.2
prisoners	0.125	0.3333333333333333
kindly	0.125	0.14285714285714285
declaration	0.14285714285714285	0.14285714285714285
mooed	0.14285714285714285	0.3333333333333333
yanked	0.14285714285714285	0.3333333333333333
gardening	0.14285714285714285	0.3333333333333333
insisted	0.14285714285714285	0.2
transformed	0.14285714285714285	0.16666666666666666
stern	0.1111111111111111	0.022727272727272728
Macon	0.1111111111111111	0.3333333333333333
mercy	0.1111111111111111	0.3333333333333333
mission	0.1111111111111111	0.09090909090909091
methodical	0.1111111111111111	1.0
inherited	0.1111111111111111	0.14285714285714285
basement	0.1111111111111111	0.5
outfit	0.1111111111111111	0.125
Wednesday	0.1111111111111111	0.3333333333333333
Service	0.1111111111111111	0.0625
hideaway	0.1111111111111111	0.25
intelligence	0.1111111111111111	0.1111111111111111
nods	0.1111111111111111	0.5
rosy	0.1111111111111111	0.14285714285714285
bridegroom	0.1111111111111111	0.5
prevents	0.1111111111111111	0.14285714285714285
spy	0.125	0.1111111111111111
cackled	0.125	0.5
horrible	0.125	0.2
save	0.125	0.05
Royal	0.125	0.14285714285714285
occur	0.125	0.1
literary	0.125	1.0
abundance	0.09090909090909091	0.3333333333333333
bathed	0.09090909090909091	0.3333333333333333
matriarch	0.09090909090909091	0.5
compelled	0.09090909090909091	0.25
stiffness	0.09090909090909091	0.07692307692307693
ears	0.09090909090909091	0.16666666666666666
surrender	0.09090909090909091	0.1111111111111111
throttling	0.09090909090909091	0.07142857142857142
bronze	0.09090909090909091	0.3333333333333333
wages	0.1	0.09090909090909091
authorship	0.1	0.2
thickly	0.1	0.3333333333333333
wild	0.1	0.03333333333333333
broadened	0.1	0.16666666666666666
Cafe	0.1	0.2
baths	0.1	0.125
Brest	0.1	1.0
miserable	0.1	0.05
care	0.1111111111111111	0.047619047619047616
describing	0.1111111111111111	0.06666666666666667
Ejaculated	0.1111111111111111	0.16666666666666666
wrapped	0.1111111111111111	0.05263157894736842
resolutely	0.1111111111111111	0.5
impassable	0.1111111111111111	0.5
requisitioned	0.1111111111111111	0.5
pupil	0.1111111111111111	0.2
truly	0.14285714285714285	0.14285714285714285
generations	0.14285714285714285	0.14285714285714285
landlord	0.14285714285714285	1.0
returns	0.14285714285714285	0.02127659574468085
honey	0.14285714285714285	0.2
sizes	0.14285714285714285	0.25
womb	0.06666666666666667	0.5
notice	0.06666666666666667	0.05263157894736842
attain	0.06666666666666667	0.058823529411764705
fierce	0.06666666666666667	0.08333333333333333
recognize	0.06666666666666667	0.0625
acquired	0.06666666666666667	0.06666666666666667
graces	0.06666666666666667	0.05263157894736842
wise	0.06666666666666667	0.06666666666666667
powder	0.06666666666666667	0.125
David	0.06666666666666667	0.25
regiment	0.06666666666666667	1.0
jabbed	0.06666666666666667	0.16666666666666666
melting	0.14285714285714285	0.058823529411764705
subtracted	0.14285714285714285	0.25
pointing	0.14285714285714285	0.037037037037037035
critic	0.14285714285714285	1.0
Nigger	0.14285714285714285	0.14285714285714285
tug	0.14285714285714285	0.09090909090909091
limb	0.14285714285714285	0.25
not	0.14285714285714285	0.5
passing	0.14285714285714285	0.010101010101010102
Shut	0.14285714285714285	0.125
Seward	0.14285714285714285	0.5
mother	0.14285714285714285	0.09090909090909091
commencing	0.14285714285714285	0.08333333333333333
rooted	0.125	0.1
unpicturesque	0.125	0.5
Mary	0.125	0.2
head	0.125	0.02564102564102564
motions	0.125	0.1
burning	0.125	0.05555555555555555
Dice	0.125	0.25
murmured	0.09090909090909091	0.16666666666666666
proclaiming	0.09090909090909091	0.1111111111111111
apparent	0.09090909090909091	0.125
anyhow	0.09090909090909091	0.16666666666666666
educated	0.09090909090909091	0.1
ration	0.09090909090909091	0.5
posing	0.09090909090909091	0.034482758620689655
jam	0.09090909090909091	0.038461538461538464
record	0.09090909090909091	0.047619047619047616
resurrected	0.09090909090909091	0.14285714285714285
engine	0.08333333333333333	0.25
Cover	0.08333333333333333	0.019230769230769232
steady	0.08333333333333333	0.05263157894736842
snugly	0.08333333333333333	1.0
views	0.08333333333333333	0.038461538461538464
So	0.08333333333333333	0.07692307692307693
moon-splashed	0.08333333333333333	1.0
churches	0.08333333333333333	0.2
news	0.08333333333333333	0.14285714285714285
leathered	0.08333333333333333	0.2
preferred	0.08333333333333333	0.07692307692307693
condition	0.1	0.06666666666666667
unaided	0.1	1.0
testicle	0.1	0.125
silver	0.1	0.05555555555555555
Abbey	0.1	0.5
portion	0.1	0.047619047619047616
In	0.1	0.1
Trig	0.1	0.2
Mostly	0.1	0.14285714285714285
retaining	0.08333333333333333	0.125
talk	0.08333333333333333	0.05
prospects	0.08333333333333333	0.07692307692307693
Tories	0.08333333333333333	0.5
expressions	0.08333333333333333	0.058823529411764705
enact	0.08333333333333333	0.25
invested	0.08333333333333333	0.0625
Closer	0.08333333333333333	0.043478260869565216
spots	0.08333333333333333	0.023809523809523808
faltered	0.08333333333333333	0.14285714285714285
Crosby	0.08333333333333333	0.3333333333333333
angels	0.08333333333333333	0.125
warmed	0.09090909090909091	0.3333333333333333
Paterson	0.09090909090909091	0.5
unnoticed	0.09090909090909091	1.0
symbols	0.09090909090909091	0.2
groin	0.09090909090909091	0.125
program	0.09090909090909091	0.08333333333333333
grimly	0.09090909090909091	1.0
light	0.09090909090909091	0.01639344262295082
guests	0.07692307692307693	0.125
images	0.07692307692307693	0.04
teacart	0.07692307692307693	0.25
outer	0.07692307692307693	0.07692307692307693
Really	0.07692307692307693	0.1111111111111111
bothering	0.07692307692307693	0.045454545454545456
stiff	0.07692307692307693	0.02631578947368421
efforts	0.07692307692307693	0.058823529411764705
two	0.07692307692307693	0.2
shrank	0.07692307692307693	0.07142857142857142
cousins	0.07692307692307693	0.2
native	0.07692307692307693	0.2
General	0.07692307692307693	0.1
recommend	0.1	0.25
asleep	0.1	0.125
building	0.1	0.09090909090909091
keeps	0.1	0.03333333333333333
cord	0.1	0.3333333333333333
solitary	0.1	0.06666666666666667
Across	0.1	0.25
Uncle	0.1	0.5
control	0.1	0.03571428571428571
unstable	0.14285714285714285	0.2
unteach	0.14285714285714285	1.0
situation	0.14285714285714285	0.1
fifteen	0.14285714285714285	0.25
erupted	0.14285714285714285	0.047619047619047616
stump	0.14285714285714285	0.09090909090909091
fight	0.058823529411764705	0.05263157894736842
master	0.058823529411764705	0.03571428571428571
appropriate	0.058823529411764705	0.125
positively	0.058823529411764705	1.0
jumble	0.058823529411764705	0.06666666666666667
maneuvering	0.058823529411764705	0.08333333333333333
fists	0.058823529411764705	0.3333333333333333
decent	0.058823529411764705	0.07142857142857142
Uplands	0.058823529411764705	0.3333333333333333
approached	0.058823529411764705	0.09090909090909091
abuses	0.058823529411764705	0.05263157894736842
wind	0.058823529411764705	0.029411764705882353
testament	0.058823529411764705	0.3333333333333333
spectators	0.058823529411764705	0.14285714285714285
fiend	0.058823529411764705	0.125
contradicted	0.1	0.14285714285714285
unconscious	0.1	0.5
persons	0.1	0.14285714285714285
book	0.1	0.04
drama	0.1	0.25
jaws	0.1	0.023809523809523808
rare	0.1	0.25
unanimous	0.1	0.2
cheese	0.05263157894736842	0.2
