vocab	precision	recall
symbols	0.037037037037037035	1.0
appropriate	0.02564102564102564	1.0
crafter	0.16666666666666666	1.0
eager	0.14285714285714285	1.0
rattled	0.02040816326530612	1.0
secretary	0.024390243902439025	1.0
seahorse	1.0	1.0
parts	0.01818181818181818	1.0
detectives	0.25	1.0
eighth	0.03125	1.0
reach	0.014705882352941176	1.0
persisted	0.011494252873563218	1.0
tax	0.01818181818181818	1.0
proprietor	1.0	1.0
accomplish	0.1111111111111111	1.0
may	0.2	1.0
spike	0.25	1.0
vivid	0.125	1.0
beard	0.058823529411764705	1.0
seventy-five	0.5	1.0
northern	0.01694915254237288	1.0
chests	0.14285714285714285	1.0
gloom	0.2	1.0
fields	0.01694915254237288	1.0
expect	0.0010504201680672268	1.0
misanthrope	1.0	1.0
sophomore	0.16666666666666666	1.0
uptown	0.05	1.0
roller	0.2	1.0
reciprocal	0.3333333333333333	1.0
populate	0.14285714285714285	1.0
developing	0.025	1.0
birdbath	0.125	1.0
incubation	0.25	1.0
deliciously	0.023809523809523808	1.0
glancing	0.041666666666666664	1.0
realize	0.0010504201680672268	1.0
preparations	0.043478260869565216	1.0
outline	0.019230769230769232	1.0
found	0.0010504201680672268	1.0
banker	0.045454545454545456	1.0
ears	0.012195121951219513	1.0
flirted	0.02857142857142857	1.0
ceiling	0.02	1.0
pleasant	0.125	1.0
punished	0.2	1.0
topic	0.3333333333333333	1.0
unexpectedly	0.14285714285714285	1.0
borough	0.09090909090909091	1.0
spoken	0.009708737864077669	1.0
groom	0.14285714285714285	1.0
spurns	0.3333333333333333	1.0
choir	0.14285714285714285	1.0
concentration	0.16666666666666666	1.0
opposition	0.024390243902439025	1.0
plunged	0.05555555555555555	1.0
gambling	0.25	1.0
only	0.0010504201680672268	1.0
liquid	0.024390243902439025	1.0
affection	0.020833333333333332	1.0
wait	0.0010504201680672268	1.0
selling	0.01818181818181818	1.0
links	0.0010504201680672268	1.0
strife	0.1111111111111111	1.0
craft	0.2	1.0
fought	0.009708737864077669	1.0
cricket	1.0	1.0
boredom	0.024390243902439025	1.0
counted	0.125	1.0
wash	0.024390243902439025	1.0
beset	0.5	1.0
razor	0.02	1.0
maneuvering	0.0625	1.0
forgot	0.009708737864077669	1.0
admit	0.0010504201680672268	1.0
sheets	0.024390243902439025	1.0
impatiently	0.2	1.0
beam	0.02	1.0
vest	0.017241379310344827	1.0
valuable	0.014705882352941176	1.0
cove	0.01694915254237288	1.0
remembering	0.0010504201680672268	1.0
squawk	0.5	1.0
accurate	0.02564102564102564	1.0
papers	0.019230769230769232	1.0
courting	0.125	1.0
tent	0.25	1.0
alone	0.0010504201680672268	1.0
cream	0.009433962264150943	1.0
seeing	0.0010504201680672268	1.0
hateful	0.07692307692307693	1.0
gates	0.25	1.0
depravity	0.02631578947368421	1.0
boldness	0.5	1.0
towels	0.024390243902439025	1.0
harpy	0.3333333333333333	1.0
opportunities	0.014705882352941176	1.0
applaud	0.03333333333333333	1.0
glimpsed	0.011494252873563218	1.0
configurations	0.5	1.0
thousands	0.0625	1.0
thwart	0.25	1.0
abandoning	0.05555555555555555	1.0
brigadier	1.0	1.0
ten	0.047619047619047616	1.0
several	0.0625	1.0
vision	0.024390243902439025	1.0
its	0.0010504201680672268	1.0
leaned	0.017543859649122806	1.0
loft	0.05	1.0
middle-aged	0.2	1.0
stars	0.014705882352941176	1.0
cuffs	0.2	1.0
principle	0.020833333333333332	1.0
sporting	0.14285714285714285	1.0
spare	0.16666666666666666	1.0
plague	0.1111111111111111	1.0
manners	0.020833333333333332	1.0
printed	0.037037037037037035	1.0
worth	0.0010504201680672268	1.0
call	0.0010504201680672268	1.0
originality	0.020833333333333332	1.0
singular	0.5	1.0
real	0.014705882352941176	1.0
pummeled	0.034482758620689655	1.0
fabric	0.045454545454545456	1.0
crept	0.011494252873563218	1.0
fame	0.09090909090909091	1.0
advanced	0.024390243902439025	1.0
carts	0.125	1.0
graver	1.0	1.0
sneaked	0.2	1.0
nuclear	0.2	1.0
bleary	0.1	1.0
overbearing	0.027777777777777776	1.0
corn	0.009433962264150943	1.0
means	0.0010504201680672268	1.0
floor	0.015873015873015872	1.0
politic	0.14285714285714285	1.0
heartily	0.5	1.0
peanut	0.009433962264150943	1.0
bounced	0.02040816326530612	1.0
shook	0.011627906976744186	1.0
disagreement	0.2	1.0
rules	0.05555555555555555	1.0
years	0.0010504201680672268	1.0
