,precision_wn,recall_wn,precision_cn,recall_cn,missing_from_cn,missing_from_wn
taha,1.0,1.0,1.0,1.0,1,1
sentiments,1.0,0.16666666666666666,1.0,1.0,1,0
lesha,1.0,1.0,1.0,1.0,1,1
rima,1.0,1.0,1.0,1.0,1,1
hershey,1.0,0.3333333333333333,1.0,1.0,1,0
eblast,1.0,1.0,1.0,1.0,1,1
herself,1.0,1.0,1.0,1.0,1,1
chan,1.0,1.0,1.0,1.0,1,1
segal,1.0,0.3333333333333333,1.0,1.0,1,0
osama,1.0,1.0,1.0,1.0,1,1
crinkling,1.0,0.1,1.0,1.0,1,0
literate,1.0,0.5,1.0,1.0,1,0
wallets,1.0,0.2,1.0,1.0,1,0
jordy,1.0,1.0,1.0,1.0,1,1
attend,1.0,0.07692307692307693,1.0,1.0,1,0
michelle,1.0,1.0,1.0,1.0,1,1
cl,1.0,0.125,1.0,1.0,1,0
alli,1.0,1.0,1.0,1.0,1,1
idalis,1.0,1.0,1.0,1.0,1,1
riqht,1.0,1.0,1.0,1.0,1,1
dyinn,1.0,1.0,1.0,1.0,1,1
age,1.0,0.09090909090909091,1.0,1.0,1,0
blackmailed,1.0,0.25,1.0,1.0,1,0
regina,1.0,0.5,1.0,1.0,1,0
appetising,1.0,0.5,1.0,1.0,1,0
malaika,1.0,1.0,1.0,1.0,1,1
limited,1.0,0.05555555555555555,1.0,1.0,1,0
marcotte,1.0,1.0,1.0,1.0,1,1
jacquees,1.0,1.0,1.0,1.0,1,1
few,0.5,1.0,0.5,1.0,1,1
fast,0.5,0.058823529411764705,0.5,1.0,1,0
socially,1.0,1.0,1.0,1.0,1,1
whatts,1.0,1.0,1.0,1.0,1,1
archives,1.0,0.3333333333333333,1.0,1.0,1,0
nathaniel,1.0,1.0,1.0,1.0,1,1
stylish,1.0,0.5,1.0,1.0,1,0
bites,1.0,0.06666666666666667,1.0,1.0,1,0
markayla,1.0,1.0,1.0,1.0,1,1
meter,1.0,0.14285714285714285,1.0,1.0,1,0
index,1.0,0.125,1.0,1.0,1,0
kaila,1.0,1.0,1.0,1.0,1,1
caiden,1.0,1.0,1.0,1.0,1,1
limpin,1.0,1.0,1.0,1.0,1,1
v.,0.5,1.0,0.5,1.0,1,1
p.,0.5,1.0,0.5,1.0,1,1
michu,0.5,1.0,0.5,1.0,1,1
lampard,0.5,1.0,0.5,1.0,1,1
anniversaire,1.0,1.0,1.0,1.0,1,1
swoll,1.0,1.0,1.0,1.0,1,1
helo,1.0,1.0,1.0,1.0,1,1
treys,0.5,0.05263157894736842,0.5,1.0,1,0
crunching,0.5,0.08333333333333333,0.5,1.0,1,0
metabolism,1.0,0.3333333333333333,1.0,1.0,1,0
searchin,1.0,1.0,1.0,1.0,1,1
co,1.0,0.1,1.0,1.0,1,0
frost,0.5,0.1,0.5,1.0,1,0
bitten,0.5,0.16666666666666666,0.5,1.0,1,0
bowser,1.0,1.0,1.0,1.0,1,1
kabil,1.0,1.0,1.0,1.0,1,1
script,1.0,0.2,1.0,1.0,1,0
animations,1.0,0.09090909090909091,1.0,1.0,1,0
y.y,1.0,1.0,1.0,1.0,1,1
stuff,1.0,0.03571428571428571,1.0,1.0,1,0
rossin,1.0,1.0,1.0,1.0,1,1
cadente,1.0,1.0,1.0,1.0,1,1
avenue,1.0,0.5,1.0,1.0,1,0
manic,0.5,0.5,0.5,1.0,1,0
clockwork,0.5,1.0,0.5,1.0,1,1
strauss,1.0,0.16666666666666666,1.0,1.0,1,0
nanaman,1.0,1.0,1.0,1.0,1,1
cuando,1.0,1.0,1.0,1.0,1,1
cutest,0.5,0.07692307692307693,0.5,1.0,1,0
grandpa,0.5,0.16666666666666666,0.5,1.0,1,0
erking,1.0,1.0,1.0,1.0,1,1
maa,1.0,1.0,1.0,1.0,1,1
kendrick,1.0,1.0,1.0,1.0,1,1
churchs,1.0,0.2,1.0,1.0,1,0
broc,1.0,1.0,1.0,1.0,1,1
likin,1.0,1.0,1.0,1.0,1,1
coussin,1.0,1.0,1.0,1.0,1,1
bijan,1.0,1.0,1.0,1.0,1,1
ymcmb,1.0,1.0,1.0,1.0,1,1
brenden,1.0,1.0,1.0,1.0,1,1
first,0.5,0.03571428571428571,0.5,1.0,1,0
release,0.5,0.021739130434782608,0.5,1.0,1,0
kordell,1.0,1.0,1.0,1.0,1,1
folkz,1.0,1.0,1.0,1.0,1,1
brazillian,1.0,1.0,1.0,1.0,1,1
flyer,1.0,0.08333333333333333,1.0,1.0,1,0
tyrell,1.0,1.0,1.0,1.0,1,1
notice,1.0,0.05263157894736842,1.0,1.0,1,0
cesars,1.0,1.0,1.0,1.0,1,1
complications,1.0,0.16666666666666666,1.0,1.0,1,0
bamboozled,0.5,0.14285714285714285,0.5,1.0,1,0
punked,0.5,1.0,0.5,1.0,1,1
ousted,0.5,0.14285714285714285,0.5,1.0,1,0
renamed,0.5,0.5,0.5,1.0,1,0
teezy,1.0,1.0,1.0,1.0,1,1
err,1.0,0.2,1.0,1.0,1,0
